Sample,Molecular Weight,Fluorescence
Cotto-Roll,70.799999999999997,142.07138701
Cotto-Roll,71.099999999999994,115.37264286
Cotto-Roll,71.5,94.325015649999997
Cotto-Roll,71.799999999999997,79.10194955
Cotto-Roll,72.200000000000003,68.371867769999994
Cotto-Roll,72.5,60.652805729999997
Cotto-Roll,72.799999999999997,54.932065119999997
Cotto-Roll,73.200000000000003,50.912648349999998
Cotto-Roll,73.5,48.503537100000003
Cotto-Roll,73.900000000000006,47.296147380000001
Cotto-Roll,74.200000000000003,46.986997389999999
Cotto-Roll,74.599999999999994,47.20568798
Cotto-Roll,74.900000000000006,47.792440679999999
Cotto-Roll,75.299999999999997,48.51550726
Cotto-Roll,75.599999999999994,49.265709079999993
Cotto-Roll,76,50.022779649999997
Cotto-Roll,76.299999999999997,50.738027940000002
Cotto-Roll,76.700000000000003,50.984167079999999
Cotto-Roll,77.099999999999994,50.777730169999998
Cotto-Roll,77.400000000000006,50.25494277
Cotto-Roll,77.799999999999997,49.691196009999999
Cotto-Roll,78.099999999999994,49.157372029999998
Cotto-Roll,78.5,48.757357519999999
Cotto-Roll,78.799999999999997,48.475270889999997
Cotto-Roll,79.200000000000003,48.250073219999997
Cotto-Roll,79.599999999999994,48.000393529999997
Cotto-Roll,79.900000000000006,47.60523285
Cotto-Roll,80.299999999999997,46.92466563
Cotto-Roll,80.700000000000003,45.82012907
Cotto-Roll,81,44.322303359999999
Cotto-Roll,81.400000000000006,42.562987819999996
Cotto-Roll,81.700000000000003,40.851172679999998
Cotto-Roll,82.099999999999994,39.29410249
Cotto-Roll,82.5,37.897354559999997
Cotto-Roll,82.799999999999997,36.637723950000002
Cotto-Roll,83.200000000000003,35.410493840999997
Cotto-Roll,83.599999999999994,34.273744940999997
Cotto-Roll,84,33.252664001999996
Cotto-Roll,84.299999999999997,32.291974809000003
Cotto-Roll,84.700000000000003,31.354797559000001
Cotto-Roll,85.099999999999994,30.439696348000002
Cotto-Roll,85.5,29.628179401000001
Cotto-Roll,85.799999999999997,28.901519989000001
Cotto-Roll,86.200000000000003,28.325096014
Cotto-Roll,86.599999999999994,27.926118626999997
Cotto-Roll,87,27.611360293000001
Cotto-Roll,87.299999999999997,27.255848358000001
Cotto-Roll,87.700000000000003,26.826847301000001
Cotto-Roll,88.099999999999994,26.415587389000002
Cotto-Roll,88.5,26.121307411999997
Cotto-Roll,88.900000000000006,25.922618844999999
Cotto-Roll,89.200000000000003,25.721989328000003
Cotto-Roll,89.599999999999994,25.486607851999999
Cotto-Roll,90,25.215458192
Cotto-Roll,90.400000000000006,25.071579998000001
Cotto-Roll,90.799999999999997,25.089238310999999
Cotto-Roll,91.200000000000003,25.134042743000002
Cotto-Roll,91.599999999999994,25.082097128000001
Cotto-Roll,91.900000000000006,25.183997609999999
Cotto-Roll,92.299999999999997,25.377336728000003
Cotto-Roll,92.700000000000003,25.378307068000002
Cotto-Roll,93.099999999999994,25.155645414000002
Cotto-Roll,93.5,24.890741303000002
Cotto-Roll,93.900000000000006,24.753687719000002
Cotto-Roll,94.299999999999997,24.707445866
Cotto-Roll,94.700000000000003,24.692742928000001
Cotto-Roll,95.099999999999994,24.744115209
Cotto-Roll,95.5,24.770461013000002
Cotto-Roll,95.900000000000006,24.685024596999998
Cotto-Roll,96.299999999999997,24.577383100999999
Cotto-Roll,96.700000000000003,24.525888871999999
Cotto-Roll,97.099999999999994,24.464429738000003
Cotto-Roll,97.5,24.236072078999999
Cotto-Roll,97.900000000000006,23.891034104999999
Cotto-Roll,98.299999999999997,23.686646589000002
Cotto-Roll,98.700000000000003,23.803750145999999
Cotto-Roll,99.099999999999994,24.019484818000002
Cotto-Roll,99.5,24.229544603000001
Cotto-Roll,99.900000000000006,24.373309404
Cotto-Roll,100.3,24.560812636999998
Cotto-Roll,100.7,24.810326764999999
Cotto-Roll,101.09999999999999,25.104021360999997
Cotto-Roll,101.5,25.388845445000001
Cotto-Roll,101.90000000000001,25.720089226999999
Cotto-Roll,102.3,26.051918950999998
Cotto-Roll,102.8,26.311229458000003
Cotto-Roll,103.2,26.490046916999997
Cotto-Roll,103.59999999999999,26.655233307
Cotto-Roll,104,26.848881339999998
Cotto-Roll,104.40000000000001,27.022143924000002
Cotto-Roll,104.8,27.123153131999999
Cotto-Roll,105.2,27.160852939000002
Cotto-Roll,105.7,27.111226193
Cotto-Roll,106.09999999999999,26.970476003000002
Cotto-Roll,106.5,26.833026613000001
Cotto-Roll,106.90000000000001,26.75328597
Cotto-Roll,107.3,26.655329213000002
Cotto-Roll,107.8,26.435949502
Cotto-Roll,108.2,26.163579380999998
Cotto-Roll,108.59999999999999,25.985699899
Cotto-Roll,109,25.773340094999998
Cotto-Roll,109.5,25.525606943000003
Cotto-Roll,109.90000000000001,25.306916834000003
Cotto-Roll,110.3,25.129650573000003
Cotto-Roll,110.7,24.977382289000001
Cotto-Roll,111.2,24.706330806
Cotto-Roll,111.59999999999999,24.461403593000004
Cotto-Roll,112,24.494841905999998
Cotto-Roll,112.5,24.603808826999998
Cotto-Roll,112.90000000000001,24.791179803000002
Cotto-Roll,113.3,24.903676906999998
Cotto-Roll,113.7,24.945799576999999
Cotto-Roll,114.2,25.056403904
Cotto-Roll,114.59999999999999,25.165177459999999
Cotto-Roll,115.09999999999999,25.284936509000001
Cotto-Roll,115.5,25.406054275999999
Cotto-Roll,115.90000000000001,25.428866395
Cotto-Roll,116.40000000000001,25.391786746999998
Cotto-Roll,116.8,25.354226209
Cotto-Roll,117.2,25.335004875999999
Cotto-Roll,117.7,25.308717878000003
Cotto-Roll,118.09999999999999,25.235944760999999
Cotto-Roll,118.59999999999999,25.151245428000003
Cotto-Roll,119,25.111653010000001
Cotto-Roll,119.5,25.071520879000001
Cotto-Roll,119.90000000000001,24.964325935999998
Cotto-Roll,120.3,24.857881606999999
Cotto-Roll,120.8,24.709896291
Cotto-Roll,121,24.581319663000002
Cotto-Roll,10,33.766739403999999
Cotto-Roll,10.1,29.228122433999999
Cotto-Roll,10.199999999999999,24.848887094000002
Cotto-Roll,10.300000000000001,20.325096294000002
Cotto-Roll,10.4,15.723537943999998
Cotto-Roll,10.6,11.619595849000001
Cotto-Roll,10.699999999999999,8.59769352
Cotto-Roll,10.800000000000001,6.9875184849999998
Cotto-Roll,10.9,6.1587558579999993
Cotto-Roll,11.1,5.7146248780000004
Cotto-Roll,11.199999999999999,5.5088468520000005
Cotto-Roll,11.300000000000001,5.4711124370000004
Cotto-Roll,11.4,5.5472499080000004
Cotto-Roll,11.6,5.6836162039999998
Cotto-Roll,11.699999999999999,5.8339748179999997
Cotto-Roll,11.800000000000001,5.9856191389999998
Cotto-Roll,12,6.0776777299999996
Cotto-Roll,12.1,6.2096294979999991
Cotto-Roll,12.199999999999999,6.3645905340000004
Cotto-Roll,12.300000000000001,6.6530773840000004
Cotto-Roll,12.5,7.1647724979999996
Cotto-Roll,12.6,8.004971694
Cotto-Roll,12.800000000000001,9.2042700760000002
Cotto-Roll,12.9,10.642508615000001
Cotto-Roll,13,12.125075369000001
Cotto-Roll,13.199999999999999,13.537310608
Cotto-Roll,13.300000000000001,14.995141134000001
Cotto-Roll,13.4,16.328166414000002
Cotto-Roll,13.6,17.546312534000002
Cotto-Roll,13.699999999999999,18.966676834000001
Cotto-Roll,13.9,21.167230454000002
Cotto-Roll,14,24.658317794000002
Cotto-Roll,14.1,29.599876424000001
Cotto-Roll,14.300000000000001,35.762832813999999
Cotto-Roll,14.4,42.778735974
Cotto-Roll,14.6,50.859994334
Cotto-Roll,14.699999999999999,60.899694143999994
Cotto-Roll,14.9,73.60394347399999
Cotto-Roll,15,88.903933584000001
Cotto-Roll,15.199999999999999,106.09956886399999
Cotto-Roll,15.300000000000001,124.94644166399999
Cotto-Roll,15.5,145.881590364
Cotto-Roll,15.6,168.650404264
Cotto-Roll,15.800000000000001,189.76054006400003
Cotto-Roll,15.9,200.55379096400003
Cotto-Roll,16.100000000000001,190.62997686400001
Cotto-Roll,16.199999999999999,162.24803996399999
Cotto-Roll,16.399999999999999,124.81072036399999
Cotto-Roll,16.600000000000001,89.257342993999998
Cotto-Roll,16.699999999999999,62.306419004000006
Cotto-Roll,16.899999999999999,45.017542944000006
Cotto-Roll,17,34.638064134000004
Cotto-Roll,17.199999999999999,27.745345394000001
Cotto-Roll,17.399999999999999,22.402933264000001
Cotto-Roll,17.5,18.298041954000002
Cotto-Roll,17.699999999999999,15.163522924
Cotto-Roll,17.800000000000001,12.715934999000002
Cotto-Roll,18,10.695611359999999
Cotto-Roll,18.199999999999999,8.924552567000001
Cotto-Roll,18.300000000000001,7.3453724309999986
Cotto-Roll,18.5,6.0100526810000003
Cotto-Roll,18.699999999999999,4.9904359170000001
Cotto-Roll,18.800000000000001,4.2391338120000004
Cotto-Roll,19,3.743740538
Cotto-Roll,19.199999999999999,3.4829211440000001
Cotto-Roll,19.300000000000001,3.4474748410000005
Cotto-Roll,19.5,3.6446956660000001
Cotto-Roll,19.699999999999999,4.0075828839999996
Cotto-Roll,19.899999999999999,4.4465794349999985
Cotto-Roll,20,4.8939771319999998
Cotto-Roll,20.199999999999999,5.2347912929999998
Cotto-Roll,20.399999999999999,5.1757050869999999
Cotto-Roll,20.600000000000001,4.334773287
Cotto-Roll,20.699999999999999,3.0590973620000002
Cotto-Roll,20.899999999999999,1.9997583940000001
Cotto-Roll,21.100000000000001,1.3105620579999999
Cotto-Roll,21.300000000000001,0.86899613199999992
Cotto-Roll,21.5,0.59483383899999964
Cotto-Roll,21.600000000000001,0.45838320199999982
Cotto-Roll,21.800000000000001,0.39814469699999977
Cotto-Roll,22,0.31285808199999998
Cotto-Roll,22.199999999999999,0.17001977999999962
Cotto-Roll,22.399999999999999,0.2477722649999996
Cotto-Roll,22.600000000000001,0.58684045199999968
Cotto-Roll,22.800000000000001,1.0831506209999997
Cotto-Roll,22.899999999999999,1.5776974259999998
Cotto-Roll,23.100000000000001,1.914009646
Cotto-Roll,23.300000000000001,2.0016108749999999
Cotto-Roll,23.5,1.868360885
Cotto-Roll,23.699999999999999,1.6263959750000001
Cotto-Roll,23.899999999999999,1.4371629109999997
Cotto-Roll,24.100000000000001,1.3633654709999998
Cotto-Roll,24.300000000000001,1.3737779409999995
Cotto-Roll,24.5,1.4829903649999996
Cotto-Roll,24.699999999999999,1.7247201829999996
Cotto-Roll,24.899999999999999,2.171292148
Cotto-Roll,25.100000000000001,2.9359843639999998
Cotto-Roll,25.300000000000001,4.0409534269999998
Cotto-Roll,25.5,5.2692237500000001
Cotto-Roll,25.699999999999999,6.5208662320000004
Cotto-Roll,25.899999999999999,7.9927366039999983
Cotto-Roll,26.100000000000001,9.707090913
Cotto-Roll,26.300000000000001,11.39346596
Cotto-Roll,26.5,12.831953394999999
Cotto-Roll,26.699999999999999,14.037304214000001
Cotto-Roll,26.899999999999999,15.222297114000002
Cotto-Roll,27.100000000000001,16.621152184
Cotto-Roll,27.300000000000001,18.322792423999999
Cotto-Roll,27.5,20.293769614000002
Cotto-Roll,27.699999999999999,22.589758293999999
Cotto-Roll,27.899999999999999,25.087269964000001
Cotto-Roll,28.100000000000001,27.339505603999999
Cotto-Roll,28.300000000000001,29.126702273999999
Cotto-Roll,28.5,30.427075924
Cotto-Roll,28.800000000000001,31.192526394000001
Cotto-Roll,29,31.361579834
Cotto-Roll,29.199999999999999,30.863722473999999
Cotto-Roll,29.399999999999999,29.779581704000002
Cotto-Roll,29.600000000000001,28.320285834
Cotto-Roll,29.800000000000001,26.645959024
Cotto-Roll,30.100000000000001,24.796662614000002
Cotto-Roll,30.300000000000001,22.823580764000003
Cotto-Roll,30.5,20.815399124000002
Cotto-Roll,30.699999999999999,18.655023834000001
Cotto-Roll,30.899999999999999,16.421591984000003
Cotto-Roll,31.199999999999999,14.080605124000002
Cotto-Roll,31.399999999999999,11.701779507999998
Cotto-Roll,31.600000000000001,9.4916432050000008
Cotto-Roll,31.800000000000001,7.6585452720000005
Cotto-Roll,32,6.3511761739999999
Cotto-Roll,32.299999999999997,5.6118798200000004
Cotto-Roll,32.5,5.3241403809999994
Cotto-Roll,32.700000000000003,5.3443222989999999
Cotto-Roll,33,5.6491602729999997
Cotto-Roll,33.200000000000003,6.2129333689999999
Cotto-Roll,33.399999999999999,6.9492081050000003
Cotto-Roll,33.600000000000001,7.7312259260000005
Cotto-Roll,33.899999999999999,8.456350242000001
Cotto-Roll,34.100000000000001,9.0370229440000003
Cotto-Roll,34.299999999999997,9.4632957639999997
Cotto-Roll,34.600000000000001,9.7299292629999989
Cotto-Roll,34.799999999999997,9.8643263779999995
Cotto-Roll,35,9.8704201380000001
Cotto-Roll,35.299999999999997,9.6629861859999995
Cotto-Roll,35.5,9.220329091
Cotto-Roll,35.799999999999997,8.659362075999999
Cotto-Roll,36,8.0994425759999995
Cotto-Roll,36.200000000000003,7.55869342
Cotto-Roll,36.5,6.9751976259999999
Cotto-Roll,36.700000000000003,6.3116247249999997
Cotto-Roll,37,5.6457437639999997
Cotto-Roll,37.200000000000003,4.9710125239999998
Cotto-Roll,37.399999999999999,4.2284593780000002
Cotto-Roll,37.700000000000003,3.5985285589999996
Cotto-Roll,37.899999999999999,3.06053161
Cotto-Roll,38.200000000000003,2.4890197889999999
Cotto-Roll,38.399999999999999,1.82558942
Cotto-Roll,38.700000000000003,1.1403998059999996
Cotto-Roll,38.899999999999999,0.58796027799999973
Cotto-Roll,39.200000000000003,0.34997468199999959
Cotto-Roll,39.399999999999999,0.11165120699999996
Cotto-Roll,39.700000000000003,0.0094692610000000083
Cotto-Roll,39.899999999999999,0
Cotto-Roll,40.200000000000003,0.042775798999999726
Cotto-Roll,40.399999999999999,0.18015366199999994
Cotto-Roll,40.700000000000003,0.39751270999999999
Cotto-Roll,41,0.82538978400000007
Cotto-Roll,41.200000000000003,1.7377469569999997
Cotto-Roll,41.5,3.1637284600000002
Cotto-Roll,41.700000000000003,4.7760333930000005
Cotto-Roll,42,6.2698658320000007
Cotto-Roll,42.200000000000003,7.7356516360000001
Cotto-Roll,42.5,9.4920137379999989
Cotto-Roll,42.799999999999997,11.655665017
Cotto-Roll,43,14.196635934000001
Cotto-Roll,43.299999999999997,17.077943694000002
Cotto-Roll,43.600000000000001,20.325720894
Cotto-Roll,43.799999999999997,23.931959733999999
Cotto-Roll,44.100000000000001,27.774625104000002
Cotto-Roll,44.399999999999999,31.800287664000003
Cotto-Roll,44.600000000000001,35.604132694
Cotto-Roll,44.899999999999999,38.695750274000005
Cotto-Roll,45.200000000000003,40.795749464000004
Cotto-Roll,45.399999999999999,41.710961674000004
Cotto-Roll,45.700000000000003,41.348001284000006
Cotto-Roll,46,39.702362974000003
Cotto-Roll,46.299999999999997,36.932836134000006
Cotto-Roll,46.5,33.337246503999999
Cotto-Roll,46.799999999999997,29.253450694000001
Cotto-Roll,47.100000000000001,25.035349324000002
Cotto-Roll,47.299999999999997,21.073821263999999
Cotto-Roll,47.600000000000001,17.668621484000003
Cotto-Roll,47.899999999999999,14.872628994000001
Cotto-Roll,48.200000000000003,12.558045511
Cotto-Roll,48.5,10.667010331
Cotto-Roll,48.700000000000003,9.2283235379999997
Cotto-Roll,49,8.1770072979999995
Cotto-Roll,49.299999999999997,7.3285872970000003
Cotto-Roll,49.600000000000001,6.4702176410000005
Cotto-Roll,49.899999999999999,5.4165212049999996
Cotto-Roll,50.200000000000003,4.1734140149999996
Cotto-Roll,50.399999999999999,2.9696928530000002
Cotto-Roll,50.700000000000003,2.0322767659999998
Cotto-Roll,51,1.4339352399999998
Cotto-Roll,51.299999999999997,1.0946785329999995
Cotto-Roll,51.600000000000001,0.88505903299999966
Cotto-Roll,51.899999999999999,0.75635869399999978
Cotto-Roll,52.200000000000003,0.68509909299999938
Cotto-Roll,52.5,0.68061464599999999
Cotto-Roll,52.799999999999997,0.75949212399999988
Cotto-Roll,53,1.0037886619999998
Cotto-Roll,53.299999999999997,1.4198536739999996
Cotto-Roll,53.600000000000001,1.8979032170000001
Cotto-Roll,53.899999999999999,2.35563082
Cotto-Roll,54.200000000000003,2.7823802410000003
Cotto-Roll,54.5,3.2888098980000002
Cotto-Roll,54.799999999999997,4.084077475
Cotto-Roll,55.100000000000001,5.1046883059999999
Cotto-Roll,55.399999999999999,6.2068847770000009
Cotto-Roll,55.700000000000003,7.3587981839999985
Cotto-Roll,56,8.5570705979999993
Cotto-Roll,56.299999999999997,10.147186736
Cotto-Roll,56.600000000000001,11.866702856
Cotto-Roll,56.899999999999999,13.346172620000001
Cotto-Roll,57.200000000000003,14.589530433999998
Cotto-Roll,57.5,15.720997564000001
Cotto-Roll,57.799999999999997,16.888314474000001
Cotto-Roll,58.200000000000003,17.977717084000002
Cotto-Roll,58.5,19.229801734000002
Cotto-Roll,58.799999999999997,21.703245324000001
Cotto-Roll,59.100000000000001,26.666420794
Cotto-Roll,59.399999999999999,35.084001034000003
Cotto-Roll,59.700000000000003,47.820902354000005
Cotto-Roll,60,66.155471973999994
Cotto-Roll,60.299999999999997,91.627733593999992
Cotto-Roll,60.600000000000001,124.85657586399999
Cotto-Roll,61,164.758044864
Cotto-Roll,61.299999999999997,207.76787456400001
Cotto-Roll,61.600000000000001,247.10731906400002
Cotto-Roll,61.899999999999999,274.64148286400001
Cotto-Roll,62.200000000000003,283.31002196400004
Cotto-Roll,62.5,270.933604264
Cotto-Roll,62.899999999999999,240.22886426400001
Cotto-Roll,63.200000000000003,196.23304336400003
Cotto-Roll,63.5,146.830522664
Cotto-Roll,63.799999999999997,100.787571914
Cotto-Roll,64.200000000000003,64.617369913999994
Cotto-Roll,64.5,39.998066434000002
Cotto-Roll,64.799999999999997,25.234907104000001
Cotto-Roll,65.099999999999994,17.156016974
Cotto-Roll,65.5,13.079411531
Cotto-Roll,65.799999999999997,11.395035805999999
Cotto-Roll,66.099999999999994,11.157360907000001
Cotto-Roll,66.400000000000006,11.874097340000001
Cotto-Roll,66.799999999999997,13.324634577000001
Cotto-Roll,67.099999999999994,15.657635324000001
Cotto-Roll,67.400000000000006,19.288537864000002
Cotto-Roll,67.799999999999997,24.531693814
Cotto-Roll,68.099999999999994,31.525261874000002
Cotto-Roll,68.400000000000006,40.436261164000015
Cotto-Roll,68.799999999999997,51.467738413999996
Cotto-Roll,69.099999999999994,64.276417433999995
Cotto-Roll,69.400000000000006,77.774624743999993
Cotto-Roll,69.799999999999997,90.283004513999998
Cotto-Roll,70.099999999999994,99.903362553999997
Cotto-Roll,70.5,104.997249064
Cotto-Roll,70.799999999999997,104.604562864
Cotto-Roll,71.099999999999994,98.59026296399999
Cotto-Roll,71.5,88.017163584000002
Cotto-Roll,71.799999999999997,74.829401493999995
Cotto-Roll,72.200000000000003,61.175060673999994
Cotto-Roll,72.5,48.816494823999996
Cotto-Roll,72.799999999999997,38.756357924
Cotto-Roll,73.200000000000003,31.189807594000001
Cotto-Roll,73.5,25.777315844
Cotto-Roll,73.900000000000006,22.007564353999999
Cotto-Roll,74.200000000000003,19.390821904000003
Cotto-Roll,74.599999999999994,17.714047694000001
Cotto-Roll,74.900000000000006,16.852408744000002
Cotto-Roll,75.299999999999997,16.746185304000001
Cotto-Roll,75.599999999999994,17.191690604000001
Cotto-Roll,76,17.890502904000002
Cotto-Roll,76.299999999999997,18.692201474000001
Cotto-Roll,76.700000000000003,19.559060174000003
Cotto-Roll,77.099999999999994,20.428263154
Cotto-Roll,77.400000000000006,21.160358494
Cotto-Roll,77.799999999999997,21.719901734
Cotto-Roll,78.099999999999994,22.156711184000002
Cotto-Roll,78.5,22.378107704000001
Cotto-Roll,78.799999999999997,22.276617443999999
Cotto-Roll,79.200000000000003,21.896649014000001
Cotto-Roll,79.599999999999994,21.436149373999999
Cotto-Roll,79.900000000000006,21.166477944
Cotto-Roll,80.299999999999997,20.901722264
Cotto-Roll,80.700000000000003,20.461297254000002
Cotto-Roll,81,19.887815544000002
Cotto-Roll,81.400000000000006,19.221055804000002
Cotto-Roll,81.700000000000003,18.459859714
Cotto-Roll,82.099999999999994,17.612042464000002
Cotto-Roll,82.5,16.616374794000002
Cotto-Roll,82.799999999999997,15.480381054
Cotto-Roll,83.200000000000003,14.353128944000002
Cotto-Roll,83.599999999999994,13.229563864000001
Cotto-Roll,84,12.088228922999999
Cotto-Roll,84.299999999999997,11.041081923
Cotto-Roll,84.700000000000003,10.085259975
Cotto-Roll,85.099999999999994,9.1723697069999997
Cotto-Roll,85.5,8.2931722350000001
Cotto-Roll,85.799999999999997,7.4682564670000007
Cotto-Roll,86.200000000000003,6.6931970670000007
Cotto-Roll,86.599999999999994,5.9381658399999999
Cotto-Roll,87,5.1527354260000005
Cotto-Roll,87.299999999999997,4.4047256990000001
Cotto-Roll,87.700000000000003,3.917314647
Cotto-Roll,88.099999999999994,3.623871807
Cotto-Roll,88.5,3.4503088389999998
Cotto-Roll,88.900000000000006,3.2766411560000002
Cotto-Roll,89.200000000000003,3.0670801039999995
Cotto-Roll,89.599999999999994,2.8790367260000003
Cotto-Roll,90,2.7775804210000001
Cotto-Roll,90.400000000000006,2.7599534889999999
Cotto-Roll,90.799999999999997,2.7416416020000001
Cotto-Roll,91.200000000000003,2.6447107920000001
Cotto-Roll,91.599999999999994,2.5725813899999999
Cotto-Roll,91.900000000000006,2.5861691759999998
Cotto-Roll,92.299999999999997,2.6482436470000001
Cotto-Roll,92.700000000000003,2.7397674869999999
Cotto-Roll,93.099999999999994,2.7903909810000003
Cotto-Roll,93.5,2.7673921899999998
Cotto-Roll,93.900000000000006,2.6555407820000001
Cotto-Roll,94.299999999999997,2.471198641
Cotto-Roll,94.700000000000003,2.380437337
Cotto-Roll,95.099999999999994,2.4825560699999998
Cotto-Roll,95.5,2.7282893610000003
Cotto-Roll,95.900000000000006,2.9133422969999998
Cotto-Roll,96.299999999999997,2.9788040200000001
Cotto-Roll,96.700000000000003,2.918273423
Cotto-Roll,97.099999999999994,2.7409603430000002
Cotto-Roll,97.5,2.4633714549999999
Cotto-Roll,97.900000000000006,2.1464816579999999
Cotto-Roll,98.299999999999997,1.8752129120000001
Cotto-Roll,98.700000000000003,1.6884727039999996
Cotto-Roll,99.099999999999994,1.5601201529999995
Cotto-Roll,99.5,1.4678036689999998
Cotto-Roll,99.900000000000006,1.4241828379999997
Cotto-Roll,100.3,1.5201012059999996
Cotto-Roll,100.7,1.7442922919999999
Cotto-Roll,101.09999999999999,2.0455787949999999
Cotto-Roll,101.5,2.368183165
Cotto-Roll,101.90000000000001,2.6699085400000002
Cotto-Roll,102.3,2.9259702679999999
Cotto-Roll,102.8,3.1416373349999995
Cotto-Roll,103.2,3.2754586269999999
Cotto-Roll,103.59999999999999,3.3423769110000001
Cotto-Roll,104,3.441564488
Cotto-Roll,104.40000000000001,3.5893776690000001
Cotto-Roll,104.8,3.779485625
Cotto-Roll,105.2,4.0049919100000002
Cotto-Roll,105.7,4.137515584
Cotto-Roll,106.09999999999999,4.2729871180000005
Cotto-Roll,106.5,4.4074288949999998
Cotto-Roll,106.90000000000001,4.3812001350000003
Cotto-Roll,107.3,4.1611259239999994
Cotto-Roll,107.8,3.8473530260000004
Cotto-Roll,108.2,3.5740218389999998
Cotto-Roll,108.59999999999999,3.5030892800000002
Cotto-Roll,109,3.4557138439999999
Cotto-Roll,109.5,3.3973471180000003
Cotto-Roll,109.90000000000001,3.3424827760000002
Cotto-Roll,110.3,3.2434440860000002
Cotto-Roll,110.7,3.0789541150000002
Cotto-Roll,111.2,2.8203958310000004
Cotto-Roll,111.59999999999999,2.5436014280000001
Cotto-Roll,112,2.275329771
Cotto-Roll,112.5,2.1162480189999995
Cotto-Roll,112.90000000000001,2.138349635
Cotto-Roll,113.3,2.053134193
Cotto-Roll,113.7,2.1686897859999998
Cotto-Roll,114.2,2.5431846230000001
Cotto-Roll,114.59999999999999,3.1042467139999999
Cotto-Roll,115.09999999999999,3.6399768469999998
Cotto-Roll,115.5,3.882850124
Cotto-Roll,115.90000000000001,3.9039717719999998
Cotto-Roll,116.40000000000001,3.911524445
Cotto-Roll,116.8,3.9523282339999999
Cotto-Roll,117.2,3.9512521070000002
Cotto-Roll,117.7,3.9167025889999998
Cotto-Roll,118.09999999999999,3.9002777360000001
Cotto-Roll,118.59999999999999,3.8208669089999998
Cotto-Roll,119,3.7721548880000002
Cotto-Roll,119.5,4.0071334519999997
Cotto-Roll,119.90000000000001,4.3965036810000004
Cotto-Roll,120.3,4.5139943319999993
Cotto-Roll,120.8,4.0180549399999999
Cotto-Roll,121,3.284924873
